HolderAddress,Balance_2021-04-14_23-2,Balance_2021-04-16_22-6,Balance_2021-04-18_13-35,Balance_2021-04-19_19-43,Balance_2021-04-20_18-20,Balance_2021-04-21_18-36,Balance_2021-04-22_18-49,Balance_2021-04-24_10-3,Balance_2021-04-25_19-15,Balance_2021-04-26_21-46,Balance_2021-04-27_20-36,Balance_2021-04-28_21-34,Balance_2021-05-01_10-20,Balance_2021-05-04_21-53,Balance_2021-05-05_19-29,Balance_2021-05-09_10-51,Balance_2021-07-18_13-49
0x00f46270154c04e1714d1d963391dabb2e85efb8,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943,10037.09197943
0x9472e9498aa44fa0108084671365ca32bcf4655e,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215,10036.25464215
0xfe98f5e385b2cff72c65da42518c7f502a78319a,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112,10034.75367112
0x68d02b178ed509ca723f286550fd12333366c768,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,10033.9391015,0.0
0xc30acee028c3cffb50c02c50d5ec0094fa57d623,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572,10032.79008572
0x7a63bd4200dc72070e7bac8a0429928e3b1a6c20,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891,10031.70048891
0x76171a00a4650ab415e9db073e0da5b51b867939,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57,10030.57
0x107e65159159d4bab78091ba724b9081e957d83b,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,10029.41413513,15215.23350457,17161.24488938
0xcfe62d6ec907d035be060d4755eef0a207db63d9,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824,10026.87339824
0x6ae40b5bada52b0c4f6efc1653848e136b600392,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814,10026.29568814
